count	tprate	fprate	tnrate	fnrate	accuracy	taxamasked	percentmasked	percentgaps	case	gene	aligner	method	penal
47	0.428571428571	0.0026525198939	0.997347480106	0.571428571429	0.967336683417	0	0.0	0.242490842491	arefaln	rho	linsi	fubar	azero
47	0.47619047619	0.0053050397878	0.994694960212	0.52380952381	0.967336683417	17	0.0103481624758	0.242490842491	guidance	rho	linsi	fubar	no
47	0.428571428571	0.0053050397878	0.994694960212	0.571428571429	0.964824120603	17	0.0103481624758	0.242490842491	BMweights	rho	linsi	fubar	no
47	0.47619047619	0.0053050397878	0.994694960212	0.52380952381	0.967336683417	17	0.0103481624758	0.242490842491	PDweights	rho	linsi	fubar	no
47	0.47619047619	0.0053050397878	0.994694960212	0.52380952381	0.967336683417	24	0.0184719535783	0.242490842491	guidance_p	rho	linsi	fubar	yes
47	0.47619047619	0.0053050397878	0.994694960212	0.52380952381	0.967336683417	24	0.0173114119923	0.242490842491	BMweights_p	rho	linsi	fubar	yes
47	0.47619047619	0.0053050397878	0.994694960212	0.52380952381	0.967336683417	24	0.0176982591876	0.242490842491	PDweights_p	rho	linsi	fubar	yes
48	0.354838709677	0.0133689839572	0.986631016043	0.645161290323	0.938271604938	0	0.0	0.296443486461	arefaln	rho	linsi	fubar	azero
48	0.322580645161	0.0106951871658	0.989304812834	0.677419354839	0.938271604938	16	0.00813786500718	0.296443486461	guidance	rho	linsi	fubar	no
48	0.322580645161	0.0133689839572	0.986631016043	0.677419354839	0.935802469136	16	0.00813786500718	0.296443486461	BMweights	rho	linsi	fubar	no
48	0.322580645161	0.0106951871658	0.989304812834	0.677419354839	0.938271604938	16	0.00813786500718	0.296443486461	PDweights	rho	linsi	fubar	no
48	0.354838709677	0.0133689839572	0.986631016043	0.645161290323	0.938271604938	23	0.0256582096697	0.296443486461	guidance_p	rho	linsi	fubar	yes
48	0.322580645161	0.0133689839572	0.986631016043	0.677419354839	0.935802469136	23	0.0269985639062	0.296443486461	BMweights_p	rho	linsi	fubar	yes
48	0.354838709677	0.0133689839572	0.986631016043	0.645161290323	0.938271604938	23	0.0269985639062	0.296443486461	PDweights_p	rho	linsi	fubar	yes
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	0	0.0	0.270876182641	arefaln	rho	linsi	fubar	azero
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	17	0.0100611189469	0.270876182641	guidance	rho	linsi	fubar	no
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	17	0.0100611189469	0.270876182641	BMweights	rho	linsi	fubar	no
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	17	0.0100611189469	0.270876182641	PDweights	rho	linsi	fubar	no
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	26	0.0227550540668	0.270876182641	guidance_p	rho	linsi	fubar	yes
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	26	0.0218147625764	0.270876182641	BMweights_p	rho	linsi	fubar	yes
49	0.266666666667	0.0132625994695	0.986737400531	0.733333333333	0.933660933661	26	0.0227550540668	0.270876182641	PDweights_p	rho	linsi	fubar	yes
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	0	0.0	0.233887733888	arefaln	rho	linsi	fubar	azero
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	16	0.010079472766	0.233887733888	guidance	rho	linsi	fubar	no
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	16	0.010079472766	0.233887733888	BMweights	rho	linsi	fubar	no
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	16	0.010079472766	0.233887733888	PDweights	rho	linsi	fubar	no
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	22	0.022000387672	0.233887733888	guidance_p	rho	linsi	fubar	yes
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	22	0.0144407830975	0.233887733888	BMweights_p	rho	linsi	fubar	yes
50	0.387096774194	0.0108695652174	0.989130434783	0.612903225806	0.942355889724	22	0.0205466175615	0.233887733888	PDweights_p	rho	linsi	fubar	yes
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	0	0.0	0.20803144751	arefaln	rho	linsi	fubar	azero
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	12	0.00914841849148	0.20803144751	guidance	rho	linsi	fubar	no
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	12	0.00914841849148	0.20803144751	BMweights	rho	linsi	fubar	no
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	12	0.00914841849148	0.20803144751	PDweights	rho	linsi	fubar	no
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	20	0.0134306569343	0.20803144751	guidance_p	rho	linsi	fubar	yes
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	20	0.0134306569343	0.20803144751	BMweights_p	rho	linsi	fubar	yes
51	0.461538461538	0.0106951871658	0.989304812834	0.538461538462	0.955	20	0.0134306569343	0.20803144751	PDweights_p	rho	linsi	fubar	yes
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	0	0.0	0.218425410206	arefaln	rho	linsi	fubar	azero
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	17	0.00712634822804	0.218425410206	guidance	rho	linsi	fubar	no
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	17	0.00712634822804	0.218425410206	BMweights	rho	linsi	fubar	no
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	17	0.00712634822804	0.218425410206	PDweights	rho	linsi	fubar	no
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	18	0.0171417565485	0.218425410206	guidance_p	rho	linsi	fubar	yes
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	18	0.0171417565485	0.218425410206	BMweights_p	rho	linsi	fubar	yes
52	0.5625	0.00268817204301	0.997311827957	0.4375	0.962871287129	20	0.0173343605547	0.218425410206	PDweights_p	rho	linsi	fubar	yes
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	0	0.0	0.224719940254	arefaln	rho	linsi	fubar	azero
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	15	0.0105962816684	0.224719940254	guidance	rho	linsi	fubar	no
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	15	0.0105962816684	0.224719940254	BMweights	rho	linsi	fubar	no
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	15	0.0105962816684	0.224719940254	PDweights	rho	linsi	fubar	no
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	21	0.0145458048358	0.224719940254	guidance_p	rho	linsi	fubar	yes
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	21	0.0145458048358	0.224719940254	BMweights_p	rho	linsi	fubar	yes
53	0.452380952381	0.00557103064067	0.994428969359	0.547619047619	0.937655860349	21	0.0145458048358	0.224719940254	PDweights_p	rho	linsi	fubar	yes
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	0	0.0	0.283902372138	arefaln	rho	linsi	fubar	azero
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	15	0.00995691718526	0.283902372138	guidance	rho	linsi	fubar	no
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	20	0.0106270943035	0.283902372138	BMweights	rho	linsi	fubar	no
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	20	0.0106270943035	0.283902372138	PDweights	rho	linsi	fubar	no
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	23	0.0277644806127	0.283902372138	guidance_p	rho	linsi	fubar	yes
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	23	0.028434657731	0.283902372138	BMweights_p	rho	linsi	fubar	yes
54	0.410256410256	0.00279329608939	0.997206703911	0.589743589744	0.939546599496	23	0.028434657731	0.283902372138	PDweights_p	rho	linsi	fubar	yes
55	0.393939393939	0.0108108108108	0.989189189189	0.606060606061	0.940446650124	0	0.0	0.23135642983	arefaln	rho	linsi	fubar	azero
55	0.393939393939	0.0162162162162	0.983783783784	0.606060606061	0.935483870968	16	0.00735294117647	0.23135642983	guidance	rho	linsi	fubar	no
55	0.454545454545	0.0162162162162	0.983783783784	0.545454545455	0.940446650124	16	0.00735294117647	0.23135642983	BMweights	rho	linsi	fubar	no
55	0.393939393939	0.0135135135135	0.986486486486	0.606060606061	0.937965260546	16	0.00735294117647	0.23135642983	PDweights	rho	linsi	fubar	no
55	0.454545454545	0.0162162162162	0.983783783784	0.545454545455	0.940446650124	25	0.0248281130634	0.23135642983	guidance_p	rho	linsi	fubar	yes
55	0.424242424242	0.0162162162162	0.983783783784	0.575757575758	0.937965260546	24	0.0208174178762	0.23135642983	BMweights_p	rho	linsi	fubar	yes
55	0.424242424242	0.0162162162162	0.983783783784	0.575757575758	0.937965260546	24	0.0238731856379	0.23135642983	PDweights_p	rho	linsi	fubar	yes
56	0.5	0.00824175824176	0.991758241758	0.5	0.949748743719	0	0.0	0.329827052142	arefaln	rho	linsi	fubar	azero
56	0.5	0.00549450549451	0.994505494505	0.5	0.952261306533	14	0.0156957149735	0.329827052142	guidance	rho	linsi	fubar	no
56	0.5	0.00549450549451	0.994505494505	0.5	0.952261306533	14	0.0156957149735	0.329827052142	BMweights	rho	linsi	fubar	no
56	0.5	0.00824175824176	0.991758241758	0.5	0.949748743719	14	0.0156957149735	0.329827052142	PDweights	rho	linsi	fubar	no
56	0.5	0.00824175824176	0.991758241758	0.5	0.949748743719	24	0.0373615792008	0.329827052142	guidance_p	rho	linsi	fubar	yes
56	0.5	0.00549450549451	0.994505494505	0.5	0.952261306533	25	0.0402503610977	0.329827052142	BMweights_p	rho	linsi	fubar	yes
56	0.5	0.00824175824176	0.991758241758	0.5	0.949748743719	25	0.0400577756379	0.329827052142	PDweights_p	rho	linsi	fubar	yes
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	0	0.0	0.291082368958	arefaln	rho	linsi	fubar	azero
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	17	0.0113309007106	0.291082368958	guidance	rho	linsi	fubar	no
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	17	0.0113309007106	0.291082368958	BMweights	rho	linsi	fubar	no
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	17	0.0113309007106	0.291082368958	PDweights	rho	linsi	fubar	no
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	26	0.0232379489149	0.291082368958	guidance_p	rho	linsi	fubar	yes
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	26	0.0232379489149	0.291082368958	BMweights_p	rho	linsi	fubar	yes
57	0.333333333333	0.0	1.0	0.666666666667	0.939698492462	26	0.0232379489149	0.291082368958	PDweights_p	rho	linsi	fubar	yes
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	0	0.0	0.330930781658	arefaln	rho	linsi	fubar	azero
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	18	0.0104940564636	0.330930781658	guidance	rho	linsi	fubar	no
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	18	0.010308320951	0.330930781658	BMweights	rho	linsi	fubar	no
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	18	0.0105869242199	0.330930781658	PDweights	rho	linsi	fubar	no
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	24	0.0532132243685	0.330930781658	guidance_p	rho	linsi	fubar	yes
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	24	0.035382615156	0.330930781658	BMweights_p	rho	linsi	fubar	yes
58	0.377777777778	0.00837988826816	0.991620111732	0.622222222222	0.923076923077	24	0.0429977711738	0.330930781658	PDweights_p	rho	linsi	fubar	yes
59	0.323529411765	0.0140449438202	0.98595505618	0.676470588235	0.928205128205	0	0.0	0.157683964625	arefaln	rho	linsi	fubar	azero
59	0.323529411765	0.0140449438202	0.98595505618	0.676470588235	0.928205128205	14	0.00515055467512	0.157683964625	guidance	rho	linsi	fubar	no
59	0.323529411765	0.0140449438202	0.98595505618	0.676470588235	0.928205128205	14	0.00515055467512	0.157683964625	BMweights	rho	linsi	fubar	no
59	0.323529411765	0.0140449438202	0.98595505618	0.676470588235	0.928205128205	14	0.00515055467512	0.157683964625	PDweights	rho	linsi	fubar	no
59	0.264705882353	0.00842696629213	0.991573033708	0.735294117647	0.928205128205	23	0.0152535657686	0.157683964625	guidance_p	rho	linsi	fubar	yes
59	0.264705882353	0.00842696629213	0.991573033708	0.735294117647	0.928205128205	24	0.0168383518225	0.157683964625	BMweights_p	rho	linsi	fubar	yes
59	0.294117647059	0.00842696629213	0.991573033708	0.705882352941	0.930769230769	24	0.0168383518225	0.157683964625	PDweights_p	rho	linsi	fubar	yes
60	0.473684210526	0.016348773842	0.983651226158	0.526315789474	0.935802469136	0	0.0	0.243395124799	arefaln	rho	linsi	fubar	azero
60	0.473684210526	0.016348773842	0.983651226158	0.526315789474	0.935802469136	14	0.00713803414681	0.243395124799	guidance	rho	linsi	fubar	no
60	0.473684210526	0.0136239782016	0.986376021798	0.526315789474	0.938271604938	14	0.00713803414681	0.243395124799	BMweights	rho	linsi	fubar	no
60	0.473684210526	0.0136239782016	0.986376021798	0.526315789474	0.938271604938	14	0.00713803414681	0.243395124799	PDweights	rho	linsi	fubar	no
60	0.473684210526	0.0136239782016	0.986376021798	0.526315789474	0.938271604938	24	0.0201601234687	0.243395124799	guidance_p	rho	linsi	fubar	yes
60	0.473684210526	0.0136239782016	0.986376021798	0.526315789474	0.938271604938	24	0.0201601234687	0.243395124799	BMweights_p	rho	linsi	fubar	yes
60	0.473684210526	0.0136239782016	0.986376021798	0.526315789474	0.938271604938	24	0.0201601234687	0.243395124799	PDweights_p	rho	linsi	fubar	yes
61	0.375	0.0156657963446	0.984334203655	0.625	0.93734939759	0	0.0	0.166718676861	arefaln	rho	linsi	fubar	azero
61	0.40625	0.0156657963446	0.984334203655	0.59375	0.939759036145	14	0.00514933058702	0.166718676861	guidance	rho	linsi	fubar	no
61	0.375	0.0156657963446	0.984334203655	0.625	0.93734939759	14	0.00514933058702	0.166718676861	BMweights	rho	linsi	fubar	no
61	0.40625	0.0156657963446	0.984334203655	0.59375	0.939759036145	14	0.00514933058702	0.166718676861	PDweights	rho	linsi	fubar	no
61	0.40625	0.0156657963446	0.984334203655	0.59375	0.939759036145	25	0.0129201385638	0.166718676861	guidance_p	rho	linsi	fubar	yes
61	0.375	0.0156657963446	0.984334203655	0.625	0.93734939759	25	0.0129201385638	0.166718676861	BMweights_p	rho	linsi	fubar	yes
61	0.40625	0.0156657963446	0.984334203655	0.59375	0.939759036145	25	0.0129201385638	0.166718676861	PDweights_p	rho	linsi	fubar	yes
62	0.52	0.00263852242744	0.997361477573	0.48	0.967821782178	0	0.0	0.295232936078	arefaln	rho	linsi	fubar	azero
62	0.52	0.00263852242744	0.997361477573	0.48	0.967821782178	19	0.0144119907763	0.295232936078	guidance	rho	linsi	fubar	no
62	0.52	0.00263852242744	0.997361477573	0.48	0.967821782178	19	0.0144119907763	0.295232936078	BMweights	rho	linsi	fubar	no
62	0.52	0.00263852242744	0.997361477573	0.48	0.967821782178	19	0.0144119907763	0.295232936078	PDweights	rho	linsi	fubar	no
62	0.52	0.00263852242744	0.997361477573	0.48	0.967821782178	25	0.0209454265949	0.295232936078	guidance_p	rho	linsi	fubar	yes
62	0.48	0.00263852242744	0.997361477573	0.52	0.965346534653	26	0.0376633358955	0.295232936078	BMweights_p	rho	linsi	fubar	yes
62	0.48	0.00263852242744	0.997361477573	0.52	0.965346534653	26	0.0376633358955	0.295232936078	PDweights_p	rho	linsi	fubar	yes
63	0.485714285714	0.00546448087432	0.994535519126	0.514285714286	0.950124688279	0	0.0	0.258364312268	arefaln	rho	linsi	fubar	azero
63	0.485714285714	0.00546448087432	0.994535519126	0.514285714286	0.950124688279	14	0.0120493541546	0.258364312268	guidance	rho	linsi	fubar	no
63	0.485714285714	0.00819672131148	0.991803278689	0.514285714286	0.947630922693	14	0.0120493541546	0.258364312268	BMweights	rho	linsi	fubar	no
63	0.485714285714	0.00819672131148	0.991803278689	0.514285714286	0.947630922693	14	0.0120493541546	0.258364312268	PDweights	rho	linsi	fubar	no
63	0.485714285714	0.00546448087432	0.994535519126	0.514285714286	0.950124688279	16	0.0159051474841	0.258364312268	guidance_p	rho	linsi	fubar	yes
63	0.485714285714	0.00546448087432	0.994535519126	0.514285714286	0.950124688279	16	0.0159051474841	0.258364312268	BMweights_p	rho	linsi	fubar	yes
63	0.485714285714	0.00546448087432	0.994535519126	0.514285714286	0.950124688279	16	0.0159051474841	0.258364312268	PDweights_p	rho	linsi	fubar	yes
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	0	0.0	0.210814927647	arefaln	rho	linsi	fubar	azero
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	17	0.00733449141092	0.210814927647	guidance	rho	linsi	fubar	no
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	17	0.00733449141092	0.210814927647	BMweights	rho	linsi	fubar	no
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	17	0.00733449141092	0.210814927647	PDweights	rho	linsi	fubar	no
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	24	0.0261532522679	0.210814927647	guidance_p	rho	linsi	fubar	yes
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	24	0.0145724763559	0.210814927647	BMweights_p	rho	linsi	fubar	yes
64	0.24	0.00527704485488	0.994722955145	0.76	0.94801980198	24	0.0261532522679	0.210814927647	PDweights_p	rho	linsi	fubar	yes
65	0.3	0.0191256830601	0.98087431694	0.7	0.913793103448	0	0.0	0.303178963893	arefaln	rho	linsi	fubar	azero
65	0.3	0.0218579234973	0.978142076503	0.7	0.911330049261	16	0.00976250821365	0.303178963893	guidance	rho	linsi	fubar	no
65	0.3	0.0218579234973	0.978142076503	0.7	0.911330049261	16	0.00948089739979	0.303178963893	BMweights	rho	linsi	fubar	no
65	0.3	0.0218579234973	0.978142076503	0.7	0.911330049261	16	0.00976250821365	0.303178963893	PDweights	rho	linsi	fubar	no
65	0.3	0.0218579234973	0.978142076503	0.7	0.911330049261	24	0.0295691354548	0.303178963893	guidance_p	rho	linsi	fubar	yes
65	0.3	0.0218579234973	0.978142076503	0.7	0.911330049261	24	0.0295691354548	0.303178963893	BMweights_p	rho	linsi	fubar	yes
65	0.3	0.0218579234973	0.978142076503	0.7	0.911330049261	24	0.0295691354548	0.303178963893	PDweights_p	rho	linsi	fubar	yes
66	0.6	0.0136239782016	0.986376021798	0.4	0.95717884131	0	0.0	0.315151122065	arefaln	rho	linsi	fubar	azero
66	0.566666666667	0.0108991825613	0.989100817439	0.433333333333	0.95717884131	20	0.0138270669571	0.315151122065	guidance	rho	linsi	fubar	no
66	0.566666666667	0.0108991825613	0.989100817439	0.433333333333	0.95717884131	20	0.0138270669571	0.315151122065	BMweights	rho	linsi	fubar	no
66	0.566666666667	0.0108991825613	0.989100817439	0.433333333333	0.95717884131	23	0.0141111847713	0.315151122065	PDweights	rho	linsi	fubar	no
66	0.566666666667	0.0108991825613	0.989100817439	0.433333333333	0.95717884131	25	0.0331470783218	0.315151122065	guidance_p	rho	linsi	fubar	yes
66	0.6	0.0108991825613	0.989100817439	0.4	0.959697732997	25	0.0331470783218	0.315151122065	BMweights_p	rho	linsi	fubar	yes
66	0.6	0.0108991825613	0.989100817439	0.4	0.959697732997	25	0.0331470783218	0.315151122065	PDweights_p	rho	linsi	fubar	yes
67	0.423076923077	0.00279329608939	0.997206703911	0.576923076923	0.958333333333	0	0.0	0.339350666846	arefaln	rho	linsi	fubar	azero
67	0.384615384615	0.00279329608939	0.997206703911	0.615384615385	0.955729166667	14	0.0155995106036	0.339350666846	guidance	rho	linsi	fubar	no
67	0.384615384615	0.00279329608939	0.997206703911	0.615384615385	0.955729166667	14	0.0155995106036	0.339350666846	BMweights	rho	linsi	fubar	no
67	0.384615384615	0.00279329608939	0.997206703911	0.615384615385	0.955729166667	14	0.0158034257749	0.339350666846	PDweights	rho	linsi	fubar	no
67	0.384615384615	0.00279329608939	0.997206703911	0.615384615385	0.955729166667	21	0.0278344208809	0.339350666846	guidance_p	rho	linsi	fubar	yes
67	0.384615384615	0.00279329608939	0.997206703911	0.615384615385	0.955729166667	24	0.033544045677	0.339350666846	BMweights_p	rho	linsi	fubar	yes
67	0.384615384615	0.00279329608939	0.997206703911	0.615384615385	0.955729166667	24	0.033544045677	0.339350666846	PDweights_p	rho	linsi	fubar	yes
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	0	0.0	0.244223457151	arefaln	rho	linsi	fubar	azero
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	11	0.00880417956656	0.244223457151	guidance	rho	linsi	fubar	no
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	11	0.00880417956656	0.244223457151	BMweights	rho	linsi	fubar	no
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	11	0.00880417956656	0.244223457151	PDweights	rho	linsi	fubar	no
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	25	0.0247678018576	0.244223457151	guidance_p	rho	linsi	fubar	yes
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	25	0.0274767801858	0.244223457151	BMweights_p	rho	linsi	fubar	yes
68	0.451612903226	0.0108695652174	0.989130434783	0.548387096774	0.947368421053	25	0.0274767801858	0.244223457151	PDweights_p	rho	linsi	fubar	yes
69	0.4	0.0106382978723	0.989361702128	0.6	0.966751918159	0	0.0	0.284981015328	arefaln	rho	linsi	fubar	azero
69	0.466666666667	0.0106382978723	0.989361702128	0.533333333333	0.969309462916	14	0.00767037073459	0.284981015328	guidance	rho	linsi	fubar	no
69	0.466666666667	0.0106382978723	0.989361702128	0.533333333333	0.969309462916	14	0.0074736945619	0.284981015328	BMweights	rho	linsi	fubar	no
69	0.466666666667	0.0106382978723	0.989361702128	0.533333333333	0.969309462916	14	0.00767037073459	0.284981015328	PDweights	rho	linsi	fubar	no
69	0.466666666667	0.0106382978723	0.989361702128	0.533333333333	0.969309462916	22	0.029993116334	0.284981015328	guidance_p	rho	linsi	fubar	yes
69	0.466666666667	0.0106382978723	0.989361702128	0.533333333333	0.969309462916	24	0.0407119677451	0.284981015328	BMweights_p	rho	linsi	fubar	yes
69	0.466666666667	0.0106382978723	0.989361702128	0.533333333333	0.969309462916	24	0.0409086439178	0.284981015328	PDweights_p	rho	linsi	fubar	yes
70	0.228571428571	0.00808625336927	0.991913746631	0.771428571429	0.926108374384	0	0.0	0.321612349914	arefaln	rho	linsi	fubar	azero
70	0.228571428571	0.00808625336927	0.991913746631	0.771428571429	0.926108374384	17	0.0151706700379	0.321612349914	guidance	rho	linsi	fubar	no
70	0.228571428571	0.00808625336927	0.991913746631	0.771428571429	0.926108374384	17	0.0149761742682	0.321612349914	BMweights	rho	linsi	fubar	no
70	0.228571428571	0.00808625336927	0.991913746631	0.771428571429	0.926108374384	17	0.0174073713897	0.321612349914	PDweights	rho	linsi	fubar	no
70	0.228571428571	0.00808625336927	0.991913746631	0.771428571429	0.926108374384	25	0.0267431683361	0.321612349914	guidance_p	rho	linsi	fubar	yes
70	0.285714285714	0.00808625336927	0.991913746631	0.714285714286	0.931034482759	25	0.0349119906642	0.321612349914	BMweights_p	rho	linsi	fubar	yes
70	0.257142857143	0.00808625336927	0.991913746631	0.742857142857	0.928571428571	25	0.0349119906642	0.321612349914	PDweights_p	rho	linsi	fubar	yes
71	0.347826086957	0.0113636363636	0.988636363636	0.652173913043	0.949333333333	0	0.0	0.295086663802	arefaln	rho	linsi	fubar	azero
71	0.391304347826	0.0113636363636	0.988636363636	0.608695652174	0.952	14	0.00792521845153	0.295086663802	guidance	rho	linsi	fubar	no
71	0.391304347826	0.0113636363636	0.988636363636	0.608695652174	0.952	14	0.00792521845153	0.295086663802	BMweights	rho	linsi	fubar	no
71	0.347826086957	0.0113636363636	0.988636363636	0.652173913043	0.949333333333	14	0.00792521845153	0.295086663802	PDweights	rho	linsi	fubar	no
71	0.391304347826	0.0113636363636	0.988636363636	0.608695652174	0.952	23	0.0406421459053	0.295086663802	guidance_p	rho	linsi	fubar	yes
71	0.391304347826	0.0113636363636	0.988636363636	0.608695652174	0.952	21	0.0378988010567	0.295086663802	BMweights_p	rho	linsi	fubar	yes
71	0.391304347826	0.0113636363636	0.988636363636	0.608695652174	0.952	21	0.0390164600691	0.295086663802	PDweights_p	rho	linsi	fubar	yes
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	0	0.0	0.212656081394	arefaln	rho	linsi	fubar	azero
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	13	0.00724424865394	0.212656081394	guidance	rho	linsi	fubar	no
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	13	0.00704845814978	0.212656081394	BMweights	rho	linsi	fubar	no
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	13	0.00724424865394	0.212656081394	PDweights	rho	linsi	fubar	no
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	25	0.0205580029369	0.212656081394	guidance_p	rho	linsi	fubar	yes
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	25	0.0205580029369	0.212656081394	BMweights_p	rho	linsi	fubar	yes
72	0.483870967742	0.00813008130081	0.991869918699	0.516129032258	0.9525	25	0.0205580029369	0.212656081394	PDweights_p	rho	linsi	fubar	yes
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	0	0.0	0.242221261884	arefaln	rho	linsi	fubar	azero
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	15	0.00998003992016	0.242221261884	guidance	rho	linsi	fubar	no
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	15	0.00988499192092	0.242221261884	BMweights	rho	linsi	fubar	no
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	15	0.00998003992016	0.242221261884	PDweights	rho	linsi	fubar	no
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	18	0.020245223838	0.242221261884	guidance_p	rho	linsi	fubar	yes
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	25	0.0232867598137	0.242221261884	BMweights_p	rho	linsi	fubar	yes
73	0.5	0.00261096605744	0.997389033943	0.5	0.968058968059	25	0.0248075278015	0.242221261884	PDweights_p	rho	linsi	fubar	yes
74	0.5	0.01108033241	0.98891966759	0.5	0.944584382872	0	0.0	0.312723421157	arefaln	rho	linsi	fubar	azero
74	0.5	0.01108033241	0.98891966759	0.5	0.944584382872	15	0.0135811982277	0.312723421157	guidance	rho	linsi	fubar	no
74	0.5	0.01108033241	0.98891966759	0.5	0.944584382872	15	0.0135811982277	0.312723421157	BMweights	rho	linsi	fubar	no
74	0.5	0.01108033241	0.98891966759	0.5	0.944584382872	15	0.0135811982277	0.312723421157	PDweights	rho	linsi	fubar	no
74	0.5	0.01108033241	0.98891966759	0.5	0.944584382872	26	0.027836640339	0.312723421157	guidance_p	rho	linsi	fubar	yes
74	0.5	0.01108033241	0.98891966759	0.5	0.944584382872	26	0.0266807936814	0.312723421157	BMweights_p	rho	linsi	fubar	yes
