count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
13	0.0363636363636	0.0	0.963636363636	0.750588235294	PDweightsP	or5	fifty	fubar	yes	108	9.81818181818	0.0236842105263	0.18971576345	4.56264327767
14	0.0686274509804	0.0	0.93137254902	0.793926247289	truealn	or5	true	fubar	true	0	0	0	0
14	0.054347826087	0.003125	0.945652173913	0.78640776699	refaln	or5	zero	fubar	zero	0	0	0	0.14490618067	5.76677907176
14	0.0434782608696	0.0	0.95652173913	0.78640776699	Guidance	or5	ninety	fubar	no	57	5.18181818182	0.0129899726527	0	0
14	0.054347826087	0.0	0.945652173913	0.788834951456	GuidanceP	or5	ninety	fubar	yes	103	9.36363636364	0.0234731084777	0	0
14	0.054347826087	0.0	0.945652173913	0.788834951456	Guidance	or5	thirty	fubar	no	57	5.18181818182	0.0129899726527	0	0
14	0.054347826087	0.0	0.945652173913	0.788834951456	GuidanceP	or5	thirty	fubar	yes	103	9.36363636364	0.0234731084777	0	0
14	0.0434782608696	0.0	0.95652173913	0.78640776699	Guidance	or5	fifty	fubar	no	57	5.18181818182	0.0129899726527	0.1475660918	5.83156752794
14	0.054347826087	0.0	0.945652173913	0.788834951456	GuidanceP	or5	fifty	fubar	yes	103	9.36363636364	0.0234731084777	0.14685767786	5.28527017521
14	0.0434782608696	0.0	0.95652173913	0.78640776699	Guidance	or5	seventy	fubar	no	57	5.18181818182	0.0129899726527	0	0
14	0.0434782608696	0.0	0.95652173913	0.78640776699	GuidanceP	or5	seventy	fubar	yes	103	9.36363636364	0.0234731084777	0	0
14	0.054347826087	0.003125	0.945652173913	0.78640776699	BMweights	or5	fifty	fubar	no	51	4.63636363636	0.0116226071103	0.1511092275	5.91321736534
14	0.0434782608696	0.0	0.95652173913	0.78640776699	PDweights	or5	fifty	fubar	no	70	6.36363636364	0.0159525979945	0.1488246906	5.84799689409
14	0.054347826087	0.0	0.945652173913	0.788834951456	BMweightsP	or5	fifty	fubar	yes	95	8.63636363636	0.0216499544211	0.14821926026	5.37799245098
14	0.054347826087	0.0	0.945652173913	0.788834951456	PDweightsP	or5	fifty	fubar	yes	129	11.7272727273	0.0293983591613	0.1497514231	5.42469158393
15	0.0483870967742	0.0	0.951612903226	0.733634311512	truealn	or5	true	fubar	true	0	0	0	0
15	0.0535714285714	0.00684931506849	0.946428571429	0.732673267327	refaln	or5	zero	fubar	zero	0	0	0	0.14565340377	5.65314515361
15	0.0535714285714	0.00342465753425	0.946428571429	0.735148514851	Guidance	or5	ninety	fubar	no	34	3.09090909091	0.00785763808643	0	0
15	0.0535714285714	0.0	0.946428571429	0.737623762376	GuidanceP	or5	ninety	fubar	yes	125	11.3636363636	0.0288883753178	0	0
15	0.0535714285714	0.00342465753425	0.946428571429	0.735148514851	Guidance	or5	thirty	fubar	no	34	3.09090909091	0.00785763808643	0	0
15	0.0535714285714	0.0	0.946428571429	0.737623762376	GuidanceP	or5	thirty	fubar	yes	125	11.3636363636	0.0288883753178	0	0
15	0.0535714285714	0.00342465753425	0.946428571429	0.735148514851	Guidance	or5	fifty	fubar	no	34	3.09090909091	0.00785763808643	0.14333433452	5.6160768904
15	0.0535714285714	0.0	0.946428571429	0.737623762376	GuidanceP	or5	fifty	fubar	yes	125	11.3636363636	0.0288883753178	0.15159608442	5.31691093864
15	0.0535714285714	0.00342465753425	0.946428571429	0.735148514851	Guidance	or5	seventy	fubar	no	34	3.09090909091	0.00785763808643	0	0
15	0.0535714285714	0.0	0.946428571429	0.737623762376	GuidanceP	or5	seventy	fubar	yes	125	11.3636363636	0.0288883753178	0	0
15	0.0535714285714	0.00342465753425	0.946428571429	0.735148514851	BMweights	or5	fifty	fubar	no	34	3.09090909091	0.00785763808643	0.148657881	5.56210074419
15	0.0535714285714	0.00342465753425	0.946428571429	0.735148514851	PDweights	or5	fifty	fubar	no	34	3.09090909091	0.00785763808643	0.1429310174	5.61139583498
15	0.0535714285714	0.0	0.946428571429	0.737623762376	BMweightsP	or5	fifty	fubar	yes	125	11.3636363636	0.0288883753178	0.14823964397	5.31640072054
15	0.0535714285714	0.0	0.946428571429	0.737623762376	PDweightsP	or5	fifty	fubar	yes	157	14.2727272727	0.0362837993991	0.14725435432	5.49924952819
16	0.0396825396825	0.0	0.960317460317	0.726862302483	truealn	or5	true	fubar	true	0	0	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	refaln	or5	zero	fubar	zero	0	0	0	0.17341534051	4.69840391876
16	0.042735042735	0.0	0.957264957265	0.731414868106	Guidance	or5	ninety	fubar	no	25	2.27272727273	0.00563824988724	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	GuidanceP	or5	ninety	fubar	yes	42	3.81818181818	0.00947225981055	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	Guidance	or5	thirty	fubar	no	25	2.27272727273	0.00563824988724	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	GuidanceP	or5	thirty	fubar	yes	42	3.81818181818	0.00947225981055	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	Guidance	or5	fifty	fubar	no	25	2.27272727273	0.00563824988724	0.1719527815	4.55923084009
16	0.042735042735	0.0	0.957264957265	0.731414868106	GuidanceP	or5	fifty	fubar	yes	42	3.81818181818	0.00947225981055	0.17121997682	4.82331344198
16	0.042735042735	0.0	0.957264957265	0.731414868106	Guidance	or5	seventy	fubar	no	25	2.27272727273	0.00563824988724	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	GuidanceP	or5	seventy	fubar	yes	42	3.81818181818	0.00947225981055	0	0
16	0.042735042735	0.0	0.957264957265	0.731414868106	BMweights	or5	fifty	fubar	no	25	2.27272727273	0.00563824988724	0.1704696743	4.86249543091
16	0.042735042735	0.0	0.957264957265	0.731414868106	PDweights	or5	fifty	fubar	no	25	2.27272727273	0.00563824988724	0.17352649139	4.76648850105
16	0.042735042735	0.0	0.957264957265	0.731414868106	BMweightsP	or5	fifty	fubar	yes	42	3.81818181818	0.00947225981055	0.17240249935	4.5304329103
16	0.042735042735	0.0	0.957264957265	0.731414868106	PDweightsP	or5	fifty	fubar	yes	102	9.27272727273	0.0230040595399	0.16872607905	4.70829703264
17	0.0787401574803	0.0	0.92125984252	0.751063829787	truealn	or5	true	fubar	true	0	0	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	refaln	or5	zero	fubar	zero	0	0	0	0.1488718152	5.94656746179
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	Guidance	or5	ninety	fubar	no	63	5.72727272727	0.0143214366902	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	GuidanceP	or5	ninety	fubar	yes	118	10.7272727273	0.0268242782451	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	Guidance	or5	thirty	fubar	no	63	5.72727272727	0.0143214366902	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	GuidanceP	or5	thirty	fubar	yes	118	10.7272727273	0.0268242782451	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	Guidance	or5	fifty	fubar	no	63	5.72727272727	0.0143214366902	0.1437111405	6.0123438168
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	GuidanceP	or5	fifty	fubar	yes	118	10.7272727273	0.0268242782451	0.14058395091	5.82522760455
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	Guidance	or5	seventy	fubar	no	63	5.72727272727	0.0143214366902	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	GuidanceP	or5	seventy	fubar	yes	118	10.7272727273	0.0268242782451	0	0
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	BMweights	or5	fifty	fubar	no	63	5.72727272727	0.0143214366902	0.13963433308	5.84348305475
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	PDweights	or5	fifty	fubar	no	63	5.72727272727	0.0143214366902	0.1424021675	5.8304626265
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	BMweightsP	or5	fifty	fubar	yes	118	10.7272727273	0.0268242782451	0.14650767023	6.0002175622
17	0.0909090909091	0.003300330033	0.909090909091	0.755447941889	PDweightsP	or5	fifty	fubar	yes	118	10.7272727273	0.0268242782451	0.1433498009	6.14072191314
18	0.0603448275862	0.0	0.939655172414	0.751708428246	truealn	or5	true	fubar	true	0	0	0	0
18	0.0530973451327	0.0	0.946902654867	0.747044917258	refaln	or5	zero	fubar	zero	0	0	0	0.15085604228	5.12133422788
18	0.0530973451327	0.0	0.946902654867	0.747044917258	Guidance	or5	ninety	fubar	no	15	1.36363636364	0.00334821428571	0	0
18	0.0530973451327	0.0	0.946902654867	0.747044917258	GuidanceP	or5	ninety	fubar	yes	42	3.81818181818	0.009375	0	0
18	0.0530973451327	0.0	0.946902654867	0.747044917258	Guidance	or5	thirty	fubar	no	15	1.36363636364	0.00334821428571	0	0
18	0.0530973451327	0.0	0.946902654867	0.747044917258	GuidanceP	or5	thirty	fubar	yes	42	3.81818181818	0.009375	0	0
18	0.0530973451327	0.0	0.946902654867	0.747044917258	Guidance	or5	fifty	fubar	no	15	1.36363636364	0.00334821428571	0.15272592277	5.28119308651
18	0.0530973451327	0.0	0.946902654867	0.747044917258	GuidanceP	or5	fifty	fubar	yes	42	3.81818181818	0.009375	0.1483675218	5.37384535812
18	0.0530973451327	0.0	0.946902654867	0.747044917258	Guidance	or5	seventy	fubar	no	15	1.36363636364	0.00334821428571	0	0
18	0.0530973451327	0.0	0.946902654867	0.747044917258	GuidanceP	or5	seventy	fubar	yes	42	3.81818181818	0.009375	0	0
18	0.0619469026549	0.0	0.938053097345	0.749408983452	BMweights	or5	fifty	fubar	no	15	1.36363636364	0.00334821428571	0.14624903753	5.24276620294
18	0.0530973451327	0.0	0.946902654867	0.747044917258	PDweights	or5	fifty	fubar	no	20	1.81818181818	0.00446428571429	0.1477166985	5.27223338029
18	0.0530973451327	0.0	0.946902654867	0.747044917258	BMweightsP	or5	fifty	fubar	yes	42	3.81818181818	0.009375	0.14469868526	5.46725123805
18	0.0530973451327	0.0	0.946902654867	0.747044917258	PDweightsP	or5	fifty	fubar	yes	83	7.54545454545	0.0185267857143	0.1493311003	5.40362636638
19	0.056	0.0	0.944	0.736017897092	truealn	or5	true	fubar	true	0	0	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	refaln	or5	zero	fubar	zero	0	0	0	0.1864260101	4.64961086367
19	0.0588235294118	0.0	0.941176470588	0.739534883721	Guidance	or5	ninety	fubar	no	46	4.18181818182	0.0104166666667	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	GuidanceP	or5	ninety	fubar	yes	46	4.18181818182	0.0104166666667	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	Guidance	or5	thirty	fubar	no	46	4.18181818182	0.0104166666667	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	GuidanceP	or5	thirty	fubar	yes	46	4.18181818182	0.0104166666667	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	Guidance	or5	fifty	fubar	no	46	4.18181818182	0.0104166666667	0.17596764448	4.73794096448
19	0.0588235294118	0.0	0.941176470588	0.739534883721	GuidanceP	or5	fifty	fubar	yes	46	4.18181818182	0.0104166666667	0.17852736031	4.83001053241
19	0.0588235294118	0.0	0.941176470588	0.739534883721	Guidance	or5	seventy	fubar	no	46	4.18181818182	0.0104166666667	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	GuidanceP	or5	seventy	fubar	yes	46	4.18181818182	0.0104166666667	0	0
19	0.0588235294118	0.0	0.941176470588	0.739534883721	BMweights	or5	fifty	fubar	no	46	4.18181818182	0.0104166666667	0.17984750819	4.75061460675
19	0.0588235294118	0.0	0.941176470588	0.739534883721	PDweights	or5	fifty	fubar	no	46	4.18181818182	0.0104166666667	0.18057964131	4.91818379468
19	0.0588235294118	0.0	0.941176470588	0.739534883721	BMweightsP	or5	fifty	fubar	yes	46	4.18181818182	0.0104166666667	0.17407157006	4.90212130145
19	0.0588235294118	0.0	0.941176470588	0.739534883721	PDweightsP	or5	fifty	fubar	yes	46	4.18181818182	0.0104166666667	0.17926312795	4.84759548142
20	0.0989010989011	0.0	0.901098901099	0.812356979405	truealn	or5	true	fubar	true	0	0	0	0
20	0.0987654320988	0.00307692307692	0.901234567901	0.817733990148	refaln	or5	zero	fubar	zero	0	0	0	0.15133630642	5.50948486096
20	0.0987654320988	0.0	0.901234567901	0.820197044335	Guidance	or5	ninety	fubar	no	35	3.18181818182	0.00800182898948	0	0
20	0.0987654320988	0.0	0.901234567901	0.820197044335	GuidanceP	or5	ninety	fubar	yes	63	5.72727272727	0.0144032921811	0	0
20	0.0987654320988	0.0	0.901234567901	0.820197044335	Guidance	or5	thirty	fubar	no	35	3.18181818182	0.00800182898948	0	0
20	0.0987654320988	0.0	0.901234567901	0.820197044335	GuidanceP	or5	thirty	fubar	yes	63	5.72727272727	0.0144032921811	0	0
20	0.0987654320988	0.0	0.901234567901	0.820197044335	Guidance	or5	fifty	fubar	no	35	3.18181818182	0.00800182898948	0.14225884925	5.42282244472
20	0.0987654320988	0.0	0.901234567901	0.820197044335	GuidanceP	or5	fifty	fubar	yes	63	5.72727272727	0.0144032921811	0.15085690616	5.35077500895
20	0.0987654320988	0.0	0.901234567901	0.820197044335	Guidance	or5	seventy	fubar	no	35	3.18181818182	0.00800182898948	0	0
20	0.0987654320988	0.0	0.901234567901	0.820197044335	GuidanceP	or5	seventy	fubar	yes	63	5.72727272727	0.0144032921811	0	0
20	0.0987654320988	0.0	0.901234567901	0.820197044335	BMweights	or5	fifty	fubar	no	26	2.36363636364	0.00594421582076	0.15239505084	5.25471734239
20	0.0987654320988	0.0	0.901234567901	0.820197044335	PDweights	or5	fifty	fubar	no	35	3.18181818182	0.00800182898948	0.1455487291	5.32877446982
20	0.0987654320988	0.0	0.901234567901	0.820197044335	BMweightsP	or5	fifty	fubar	yes	54	4.90909090909	0.0123456790123	0.14646109396	5.49581656831
20	0.111111111111	0.0	0.888888888889	0.822660098522	PDweightsP	or5	fifty	fubar	yes	102	9.27272727273	0.0233196159122	0.14773914945	5.36263010121
21	0.0789473684211	0.0	0.921052631579	0.75	truealn	or5	true	fubar	true	0	0	0	0
21	0.0803571428571	0.0	0.919642857143	0.748780487805	refaln	or5	zero	fubar	zero	0	0	0	0.16626034692	5.26338637462
21	0.0714285714286	0.0	0.928571428571	0.746341463415	Guidance	or5	ninety	fubar	no	22	2.0	0.00497850192351	0	0
21	0.0714285714286	0.0	0.928571428571	0.746341463415	GuidanceP	or5	ninety	fubar	yes	29	2.63636363636	0.00656257071736	0	0
21	0.0714285714286	0.0	0.928571428571	0.746341463415	Guidance	or5	thirty	fubar	no	22	2.0	0.00497850192351	0	0
21	0.0714285714286	0.0	0.928571428571	0.746341463415	GuidanceP	or5	thirty	fubar	yes	29	2.63636363636	0.00656257071736	0	0
21	0.0714285714286	0.0	0.928571428571	0.746341463415	Guidance	or5	fifty	fubar	no	22	2.0	0.00497850192351	0.16737643279	5.3073986814
21	0.0714285714286	0.0	0.928571428571	0.746341463415	GuidanceP	or5	fifty	fubar	yes	29	2.63636363636	0.00656257071736	0.1668236449	5.2430246849
21	0.0714285714286	0.0	0.928571428571	0.746341463415	Guidance	or5	seventy	fubar	no	22	2.0	0.00497850192351	0	0
21	0.0714285714286	0.0	0.928571428571	0.746341463415	GuidanceP	or5	seventy	fubar	yes	29	2.63636363636	0.00656257071736	0	0
21	0.0714285714286	0.0	0.928571428571	0.746341463415	BMweights	or5	fifty	fubar	no	22	2.0	0.00497850192351	0.15964168358	5.24523800915
21	0.0714285714286	0.0	0.928571428571	0.746341463415	PDweights	or5	fifty	fubar	no	22	2.0	0.00497850192351	0.16874350534	5.31577560021
21	0.0714285714286	0.0	0.928571428571	0.746341463415	BMweightsP	or5	fifty	fubar	yes	29	2.63636363636	0.00656257071736	0.16174882846	5.51390740024
21	0.0714285714286	0.0	0.928571428571	0.746341463415	PDweightsP	or5	fifty	fubar	yes	35	3.18181818182	0.00792034396922	0.16218838601	5.15034861926
22	0.0839694656489	0.0	0.916030534351	0.714964370546	truealn	or5	true	fubar	true	0	0	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	refaln	or5	zero	fubar	zero	0	0	0	0.16259190478	4.77500474709
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	Guidance	or5	ninety	fubar	no	13	1.18181818182	0.00295790671217	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	GuidanceP	or5	ninety	fubar	yes	16	1.45454545455	0.00364050056883	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	Guidance	or5	thirty	fubar	no	13	1.18181818182	0.00295790671217	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	GuidanceP	or5	thirty	fubar	yes	16	1.45454545455	0.00364050056883	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	Guidance	or5	fifty	fubar	no	13	1.18181818182	0.00295790671217	0.17435377095	4.73327334683
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	GuidanceP	or5	fifty	fubar	yes	16	1.45454545455	0.00364050056883	0.16843133612	5.04830058715
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	Guidance	or5	seventy	fubar	no	13	1.18181818182	0.00295790671217	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	GuidanceP	or5	seventy	fubar	yes	16	1.45454545455	0.00364050056883	0	0
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	BMweights	or5	fifty	fubar	no	13	1.18181818182	0.00295790671217	0.1661355721	4.87280411728
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	PDweights	or5	fifty	fubar	no	13	1.18181818182	0.00295790671217	0.17483032967	4.71534740179
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	BMweightsP	or5	fifty	fubar	yes	16	1.45454545455	0.00364050056883	0.17138931229	4.82657191809
22	0.0551181102362	0.00357142857143	0.944881889764	0.702702702703	PDweightsP	or5	fifty	fubar	yes	40	3.63636363636	0.00910125142207	0.17714443749	4.69484743626
23	0.0380952380952	0.0	0.961904761905	0.76993166287	truealn	or5	true	fubar	true	0	0	0	0
23	0.05	0.0	0.95	0.768856447689	refaln	or5	zero	fubar	zero	0	0	0	0.14397947126	5.10721960859
23	0.04	0.0	0.96	0.766423357664	Guidance	or5	ninety	fubar	no	28	2.54545454545	0.00633197648123	0	0
23	0.04	0.0	0.96	0.766423357664	GuidanceP	or5	ninety	fubar	yes	58	5.27272727273	0.0131162369968	0	0
23	0.04	0.0	0.96	0.766423357664	Guidance	or5	thirty	fubar	no	28	2.54545454545	0.00633197648123	0	0
23	0.04	0.0	0.96	0.766423357664	GuidanceP	or5	thirty	fubar	yes	58	5.27272727273	0.0131162369968	0	0
23	0.04	0.0	0.96	0.766423357664	Guidance	or5	fifty	fubar	no	28	2.54545454545	0.00633197648123	0.14524344317	5.17878130246
23	0.04	0.0	0.96	0.766423357664	GuidanceP	or5	fifty	fubar	yes	58	5.27272727273	0.0131162369968	0.14365677284	4.97392276446
23	0.04	0.0	0.96	0.766423357664	Guidance	or5	seventy	fubar	no	28	2.54545454545	0.00633197648123	0	0
23	0.04	0.0	0.96	0.766423357664	GuidanceP	or5	seventy	fubar	yes	58	5.27272727273	0.0131162369968	0	0
23	0.04	0.0	0.96	0.766423357664	BMweights	or5	fifty	fubar	no	28	2.54545454545	0.00633197648123	0.14485375943	5.09013401124
23	0.04	0.0	0.96	0.766423357664	PDweights	or5	fifty	fubar	no	28	2.54545454545	0.00633197648123	0.14806240605	4.86208297119
23	0.04	0.0	0.96	0.766423357664	BMweightsP	or5	fifty	fubar	yes	58	5.27272727273	0.0131162369968	0.14056949145	5.43433576609
23	0.04	0.0	0.96	0.766423357664	PDweightsP	or5	fifty	fubar	yes	62	5.63636363636	0.0140208050656	0.14924125275	5.05741398168
24	0.1	0.0	0.9	0.773694390716	truealn	or5	true	fubar	true	0	0	0	0
24	0.108108108108	0.0	0.891891891892	0.774487471526	refaln	or5	zero	fubar	zero	0	0	0	0.16035655892	5.26956345852
24	0.108108108108	0.0	0.891891891892	0.774487471526	Guidance	or5	ninety	fubar	no	48	4.36363636364	0.0102301790281	0	0
24	0.108108108108	0.0030487804878	0.891891891892	0.772209567198	GuidanceP	or5	ninety	fubar	yes	152	13.8181818182	0.0323955669224	0	0
24	0.108108108108	0.0	0.891891891892	0.774487471526	Guidance	or5	thirty	fubar	no	48	4.36363636364	0.0102301790281	0	0
24	0.108108108108	0.0030487804878	0.891891891892	0.772209567198	GuidanceP	or5	thirty	fubar	yes	152	13.8181818182	0.0323955669224	0	0
24	0.108108108108	0.0	0.891891891892	0.774487471526	Guidance	or5	fifty	fubar	no	48	4.36363636364	0.0102301790281	0.16754832099	5.17604142695
24	0.108108108108	0.0	0.891891891892	0.774487471526	GuidanceP	or5	fifty	fubar	yes	152	13.8181818182	0.0323955669224	0.1675174378	5.17918283178
24	0.108108108108	0.0	0.891891891892	0.774487471526	Guidance	or5	seventy	fubar	no	48	4.36363636364	0.0102301790281	0	0
24	0.108108108108	0.0	0.891891891892	0.774487471526	GuidanceP	or5	seventy	fubar	yes	152	13.8181818182	0.0323955669224	0	0
24	0.108108108108	0.0	0.891891891892	0.774487471526	BMweights	or5	fifty	fubar	no	48	4.36363636364	0.0102301790281	0.16104974625	5.06625595098
24	0.108108108108	0.0	0.891891891892	0.774487471526	PDweights	or5	fifty	fubar	no	49	4.45454545455	0.0104433077579	0.15927844882	5.14474683534
24	0.108108108108	0.0030487804878	0.891891891892	0.772209567198	BMweightsP	or5	fifty	fubar	yes	152	13.8181818182	0.0323955669224	0.16429128233	5.12156272099
24	0.0990990990991	0.0030487804878	0.900900900901	0.76993166287	PDweightsP	or5	fifty	fubar	yes	188	17.0909090909	0.0400682011935	0.16500835425	5.09863092369
25	0.0534351145038	0.0	0.946564885496	0.748478701826	truealn	or5	true	fubar	true	0	0	0	0
25	0.05	0.0	0.95	0.745535714286	refaln	or5	zero	fubar	zero	0	0	0	0.14933702315	5.07085746038
25	0.05	0.0	0.95	0.745535714286	Guidance	or5	ninety	fubar	no	38	3.45454545455	0.00827706382052	0	0
25	0.05	0.0	0.95	0.745535714286	GuidanceP	or5	ninety	fubar	yes	186	16.9090909091	0.0405140492267	0	0
25	0.05	0.0	0.95	0.745535714286	Guidance	or5	thirty	fubar	no	38	3.45454545455	0.00827706382052	0	0
25	0.05	0.0	0.95	0.745535714286	GuidanceP	or5	thirty	fubar	yes	186	16.9090909091	0.0405140492267	0	0
